Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
276,286,3.0,0.5349,-3.0,0.5122,0,0.333,-1.3,-3.1,0,0.5,-11.5,-4.8,4,0.25,-6.2,-5.4,1,0.0,21.5,-6.5,3.0,-3.0,0,0.477,2.3,-0.2,0,0.522,-3.6,0.2,773,0.511,-1.0,-0.1,305,0.481,5.7,-0.1,3.0,-3.0,0,0.485,2.3,0.0,0,0.52,-2.7,0.9,305,0.508,-1.5,-0.3,111,0.5,6.7,-0.4,94.0,145.0,False
226,358,-7.5,0.5283,7.5,0.5192,0,0.4,5.2,-1.0,0,0.0,-1.0,-3.5,6,0.167,-26.7,-12.9,1,0.0,-9.0,-1.5,-7.5,7.5,0,0.501,-2.1,0.2,0,0.537,-6.2,1.3,673,0.503,-2.1,-0.6,283,0.462,1.7,-1.5,-7.5,7.5,0,0.493,-0.6,0.1,0,0.539,-4.7,1.5,295,0.495,-1.1,-0.4,118,0.474,3.0,-1.0,30.0,41.0,True
356,232,12.5,0.5349,-12.5,0.5122,0,0.167,-8.4,-7.2,0,0.0,-28.7,-8.2,4,0.5,2.5,1.5,2,0.5,8.0,0.0,12.5,-12.5,0,0.496,-3.4,-0.5,0,0.513,-8.5,-0.4,657,0.497,-3.1,0.0,286,0.473,0.7,-0.5,12.5,-12.5,0,0.493,0.9,-0.4,0,0.519,-5.6,-0.1,289,0.491,-4.1,0.1,120,0.441,-2.0,-0.8,194.0,159.0,False
285,348,-2.5,0.5349,2.5,0.5122,0,0.75,-3.2,1.8,0,1.0,-8.0,6.8,3,0.0,8.8,-11.2,1,0.0,27.8,-10.5,-2.5,2.5,0,0.514,1.8,0.0,0,0.522,-6.3,0.0,220,0.475,-4.6,-0.8,75,0.587,4.1,2.2,-2.5,2.5,0,0.502,3.3,-0.1,0,0.509,-4.2,-0.3,197,0.503,-7.7,-0.5,71,0.606,1.5,2.4,53.0,3.0,True
15,33,-2.0,0.5283,2.0,0.5192,0,0.833,25.7,8.3,0,0.0,0.0,0.0,6,0.667,16.8,3.9,5,0.6,17.0,+2.5,-2.0,2.0,0,0.501,5.4,0.2,0,0.519,-1.9,1.0,879,0.523,7.0,0.7,410,0.528,13.1,1.0,-2.0,2.0,0,0.495,1.1,0.0,0,0.51,-5.7,1.1,347,0.506,6.1,0.2,167,0.5,11.1,-0.1,233.0,354.0,True
18,58,-6.0,0.5238,6.0,0.5238,0,0.833,19.0,5.7,0,0.0,0.0,0.0,6,0.5,15.2,1.8,4,0.5,23.5,+2.4,-6.0,6.0,0,0.497,1.4,-0.1,0,0.52,-5.2,0.5,794,0.502,0.3,0.1,390,0.485,5.7,0.0,-6.0,6.0,0,0.495,1.8,0.0,0,0.466,-5.7,0.0,326,0.498,-0.4,-0.5,173,0.462,4.8,-0.7,281.0,102.0,True
67,24,6.0,0.5192,-6.0,0.5283,0,0.333,11.0,-2.6,0,0.0,-7.0,-10.5,5,0.6,32.4,9.4,5,0.6,32.4,+9.4,6.0,-6.0,0,0.538,7.0,0.6,0,0.515,1.4,0.0,816,0.511,7.2,0.1,391,0.521,13.6,0.1,6.0,-6.0,0,0.557,10.1,0.6,0,0.535,4.0,-0.7,328,0.494,5.7,0.1,173,0.471,11.0,-0.4,337.0,162.0,False
89,35,6.5,0.5283,-6.5,0.5192,0,0.2,5.4,-1.8,0,0.0,0.0,0.0,6,0.833,13.8,6.3,4,1.0,20.5,+10.1,6.5,-6.5,0,0.5,5.4,0.4,0,0.463,-2.7,-0.3,735,0.547,3.7,0.9,335,0.552,9.0,0.8,6.5,-6.5,0,0.476,2.1,0.1,0,0.491,-4.2,1.1,328,0.565,5.4,1.2,147,0.611,11.1,2.2,225.0,208.0,True
91,74,4.0,0.5238,-4.0,0.5238,0,0.75,18.4,9.4,0,0.0,0.0,0.0,6,0.667,15.8,0.1,4,0.5,19.3,-3.6,4.0,-4.0,0,0.508,0.7,0.2,0,0.465,-7.0,-1.0,816,0.512,2.7,0.2,414,0.489,7.9,-0.1,4.0,-4.0,0,0.515,3.4,0.8,0,0.41,-4.5,-1.5,329,0.516,0.8,0.3,175,0.48,5.5,-0.1,73.0,334.0,False
87,77,4.0,0.5283,-4.0,0.5192,0,0.8,16.0,8.6,0,1.0,11.5,14.8,5,0.2,11.2,-11.1,4,0.0,11.0,-14.8,4.0,-4.0,0,0.498,1.8,-0.4,0,0.457,-5.8,-0.6,776,0.509,3.5,0.4,362,0.52,10.0,0.8,4.0,-4.0,0,0.52,7.7,0.1,0,0.453,-0.1,-0.7,326,0.517,2.0,0.0,157,0.471,6.9,-0.5,146.0,135.0,False
78,102,-2.5,0.5238,2.5,0.5238,0,0.5,10.4,3.3,0,0.0,-4.5,-1.3,6,0.333,2.5,-2.8,3,0.333,9.7,-3.3,-2.5,2.5,0,0.486,-1.7,0.3,0,0.464,-7.8,-0.4,779,0.506,2.6,0.2,370,0.478,7.7,-0.2,-2.5,2.5,0,0.507,2.9,0.8,0,0.457,-4.5,-0.5,326,0.527,3.8,0.4,153,0.497,9.3,0.6,87.0,274.0,True
117,110,3.5,0.5283,-3.5,0.5192,0,0.8,4.4,-1.3,0,1.0,15.0,3.0,3,0.333,24.5,6.3,3,0.333,24.5,+6.3,3.5,-3.5,0,0.503,5.2,0.1,0,0.565,1.5,1.7,790,0.467,0.7,-0.5,355,0.434,4.7,-1.4,3.5,-3.5,0,0.479,4.1,0.1,0,0.508,1.1,1.0,310,0.464,3.2,-0.4,145,0.493,7.5,-0.8,54.0,244.0,True
144,92,5.5,0.5192,-5.5,0.5283,0,0.8,12.3,4.3,0,1.0,23.0,27.0,6,0.5,9.5,-0.9,3,0.667,19.0,+2.0,5.5,-5.5,0,0.515,2.6,0.3,0,0.485,-3.4,-0.2,811,0.493,0.5,0.3,373,0.564,7.0,1.9,5.5,-5.5,0,0.511,1.9,0.2,0,0.44,-4.5,-1.3,319,0.498,1.2,0.6,142,0.584,8.3,2.6,174.0,29.0,True
60,191,-11.5,0.5192,11.5,0.5283,0,0.25,15.3,-3.6,0,0.0,0.0,0.0,3,1.0,20.8,7.2,2,1.0,27.0,+7.5,-11.5,11.5,0,0.484,-0.6,-0.5,0,0.48,-8.8,-0.7,237,0.481,-5.9,-0.5,94,0.457,1.2,-0.1,-11.5,11.5,0,0.493,-0.4,-0.3,0,0.438,-9.7,-1.7,209,0.454,-4.2,-1.0,87,0.459,4.6,-0.3,249.0,136.0,True
178,105,8.0,0.5238,-8.0,0.5238,0,1.0,9.3,9.2,0,1.0,-7.0,10.0,5,0.4,15.4,-0.9,5,0.4,15.4,-0.9,8.0,-8.0,0,0.498,2.9,0.2,0,0.494,-3.2,-0.4,242,0.488,0.4,-1.2,104,0.5,8.5,-0.4,8.0,-8.0,0,0.487,2.0,-0.3,0,0.475,-3.8,-0.8,215,0.507,1.6,-1.0,97,0.516,8.7,-0.1,180.0,110.0,False
162,118,7.5,0.5192,-7.5,0.5283,0,0.25,12.6,-3.1,0,0.333,7.7,0.2,4,1.0,14.6,3.8,2,1.0,18.3,+3.8,7.5,-7.5,0,0.453,-3.6,-0.9,0,0.433,-8.7,-1.1,754,0.509,0.5,-0.1,327,0.508,5.3,-0.2,7.5,-7.5,0,0.456,-1.3,-0.6,0,0.432,-6.8,-0.8,304,0.531,4.0,0.6,133,0.561,8.9,1.2,31.0,279.0,True
158,160,-3.0,0.5192,3.0,0.5283,0,0.167,0.7,-5.1,0,0.0,-15.0,-10.0,5,0.6,6.1,4.8,0,0.0,32.5,--,-3.0,3.0,0,0.495,-1.4,-0.4,0,0.536,-6.4,0.6,764,0.511,2.5,0.4,345,0.518,8.5,0.8,-3.0,3.0,0,0.51,-3.0,0.0,0,0.587,-8.0,1.0,315,0.492,5.2,0.7,138,0.482,11.1,1.2,254.0,357.0,True
168,169,-3.5,0.5283,3.5,0.5192,0,0.167,-4.7,-5.7,0,0.0,-14.7,-10.3,5,0.6,5.3,2.7,1,1.0,30.0,+11.5,-3.5,3.5,0,0.513,2.7,0.1,0,0.471,-3.8,-1.0,354,0.491,1.0,0.2,136,0.403,7.4,-1.7,-3.5,3.5,0,0.488,3.0,-0.3,0,0.423,-4.4,-1.8,286,0.493,3.5,0.4,114,0.429,9.5,-1.0,222.0,297.0,True
84,232,-8.5,0.5283,8.5,0.5192,0,0.833,14.9,5.8,0,0.75,-0.3,0.8,5,0.6,-1.4,0.0,3,0.333,-3.0,-5.2,-8.5,8.5,0,0.557,2.3,1.1,0,0.577,-2.7,1.8,649,0.49,-0.7,-0.6,271,0.458,3.5,-1.3,-8.5,8.5,0,0.573,7.3,1.5,0,0.569,1.4,1.4,289,0.486,-1.6,-0.8,122,0.454,2.0,-1.5,360.0,68.0,True
140,192,-2.5,0.5192,2.5,0.5283,0,0.5,14.4,3.8,0,0.0,0.0,0.0,4,0.0,-11.0,-10.9,2,0.0,-5.5,-10.8,-2.5,2.5,0,0.551,3.8,1.2,0,0.55,-4.0,0.5,727,0.474,-1.9,-0.7,341,0.448,2.8,-1.2,-2.5,2.5,0,0.553,7.2,1.3,0,0.547,-0.7,0.0,297,0.48,0.2,-0.7,149,0.46,4.2,-1.1,253.0,76.0,False
222,165,7.5,0.5192,-7.5,0.5283,0,1.0,8.8,5.9,0,1.0,-13.5,3.0,4,0.25,4.4,-2.8,2,0.0,15.3,-3.5,7.5,-7.5,0,0.5,-2.8,-0.7,0,0.518,-9.0,-1.5,781,0.517,5.1,0.3,335,0.531,11.8,0.7,7.5,-7.5,0,0.503,-5.2,-0.9,0,0.528,-11.7,-1.3,305,0.507,6.0,0.6,129,0.539,13.2,1.4,5.0,2.0,True
289,129,16.0,0.5192,-16.0,0.5283,0,0.667,8.8,9.3,0,1.0,-8.5,1.3,5,0.5,5.8,0.0,3,0.5,13.3,-1.0,16.0,-16.0,0,0.484,-4.5,-0.6,0,0.492,-11.3,-0.7,839,0.494,0.9,-0.5,436,0.499,6.3,-0.2,16.0,-16.0,0,0.5,-1.2,-0.4,0,0.533,-7.1,-0.1,325,0.475,-3.2,-1.3,173,0.491,2.1,-0.6,260.0,39.0,False
290,167,9.5,0.5283,-9.5,0.5192,0,0.4,-4.3,-7.8,0,0.667,-14.7,-6.2,6,0.167,-8.0,-10.2,1,0.0,11.0,-6.0,9.5,-9.5,0,0.487,-0.8,-0.5,0,0.521,-4.1,0.4,296,0.526,6.1,0.8,113,0.573,11.9,1.8,9.5,-9.5,0,0.487,-1.5,-0.6,0,0.521,-4.8,-0.1,231,0.52,8.9,0.3,100,0.546,15.5,1.3,86.0,336.0,
362,46,35.5,0.5283,-35.5,0.5192,0,0.4,-19.0,-3.6,0,0.4,-31.2,-3.6,5,0.4,24.2,6.5,4,0.5,32.3,+9.3,35.5,-35.5,0,0.448,-9.9,-0.6,0,0.43,-16.1,-0.7,797,0.48,3.3,-0.4,382,0.507,10.6,0.6,35.5,-35.5,0,0.45,-8.8,-0.7,0,0.438,-15.8,-0.8,316,0.466,-0.9,-0.8,160,0.471,5.2,-0.8,13.0,179.0,True
326,134,11.0,0.5192,-11.0,0.5283,0,0.0,-10.6,-13.8,0,0.0,-35.0,-17.0,4,0.5,2.0,-2.1,3,0.667,11.0,+1.8,11.0,-11.0,0,0.458,3.2,-0.4,0,0.46,-1.6,-0.4,769,0.503,0.0,0.0,364,0.458,3.9,-1.4,11.0,-11.0,0,0.441,2.8,-0.5,0,0.413,-2.7,-1.4,307,0.475,-3.0,-0.2,152,0.477,1.5,-0.5,226.0,26.0,True
258,226,2.5,0.5192,-2.5,0.5283,0,0.333,-3.8,-0.8,0,0.333,-13.7,-3.7,4,0.75,-3.6,3.0,0,0.0,18.0,--,2.5,-2.5,0,0.505,1.1,0.0,0,0.547,-2.1,1.7,229,0.431,-6.5,-1.1,70,0.441,1.0,0.2,2.5,-2.5,0,0.467,0.4,-0.6,0,0.529,-2.0,1.8,197,0.446,-2.2,-0.4,68,0.455,6.2,0.3,27.0,114.0,
124,340,-9.5,0.5283,9.5,0.5192,0,0.75,6.4,-2.4,0,0.667,-9.0,-3.8,5,0.4,2.3,-3.6,2,0.5,11.5,-3.5,-9.5,9.5,0,0.512,-2.5,0.2,0,0.539,-6.7,0.9,243,0.456,-2.8,-1.4,66,0.477,5.4,-0.4,-9.5,9.5,0,0.514,2.9,0.4,0,0.58,-0.1,1.5,183,0.44,-1.9,-1.5,56,0.429,8.2,-0.9,303.0,185.0,True
282,215,8.5,0.5192,-8.5,0.5283,0,0.4,0.2,1.0,0,0.0,-29.0,-8.0,3,0.0,10.0,-5.7,2,0.0,14.0,-8.3,8.5,-8.5,0,0.524,0.6,0.0,0,0.389,-9.0,-2.0,464,0.531,4.0,0.5,182,0.492,10.8,-0.6,8.5,-8.5,0,0.524,0.7,0.0,0,0.389,-9.0,-2.0,300,0.517,5.5,0.4,126,0.456,11.2,-1.0,241.0,81.0,
334,146,16.0,0.5283,-16.0,0.5192,0,0.333,-30.3,-3.4,0,0.333,-30.3,-3.4,6,0.6,-6.2,-0.4,2,0.5,4.0,-2.0,16.0,-16.0,0,0.509,-3.0,-0.4,0,0.557,-8.6,0.5,276,0.539,1.1,0.3,119,0.509,8.0,-0.3,16.0,-16.0,0,0.51,-3.1,0.0,0,0.555,-8.6,0.6,245,0.529,2.9,0.2,107,0.481,10.2,-1.0,129.0,148.0,True
233,277,-1.5,0.5238,1.5,0.5238,0,0.75,13.5,5.4,0,0.5,3.0,5.8,6,0.5,-6.7,-2.9,1,1.0,12.0,+13.5,-1.5,1.5,0,0.502,-0.4,0.2,0,0.557,-4.3,1.1,321,0.491,-1.1,-0.3,134,0.436,3.5,-1.3,-1.5,1.5,0,0.47,1.4,-0.5,0,0.552,-1.9,1.2,215,0.486,-2.9,-0.2,92,0.413,1.1,-1.6,6.0,8.0,True
305,228,5.0,0.5192,-5.0,0.5283,0,0.6,3.0,5.6,0,0.667,-10.0,7.2,4,0.75,2.4,2.8,0,0.0,51.0,--,5.0,-5.0,0,0.453,-1.0,-0.6,0,0.523,-4.5,0.8,217,0.512,-3.1,-0.5,67,0.477,3.4,-0.2,5.0,-5.0,0,0.44,-5.2,-0.8,0,0.491,-8.3,0.5,191,0.54,-7.6,-0.2,62,0.5,-0.5,0.3,112.0,157.0,True
311,217,11.0,0.5238,-11.0,0.5238,0,0.75,1.8,4.6,0,0.5,-16.0,3.3,3,0.333,0.6,-5.8,0,0.0,40.5,--,11.0,-11.0,0,0.493,-1.5,-0.4,0,0.443,-8.5,-1.5,676,0.486,3.4,-0.1,283,0.502,10.1,0.1,11.0,-11.0,0,0.471,-2.7,-0.8,0,0.441,-9.2,-1.4,305,0.483,4.4,-0.1,120,0.509,12.3,0.5,70.0,182.0,False
197,332,-8.5,0.5283,8.5,0.5192,0,0.667,16.5,6.5,0,0.667,6.0,6.5,4,0.0,-10.4,-8.8,1,0.0,9.5,-8.5,-8.5,8.5,0,0.498,-0.9,-0.4,0,0.523,-5.9,0.5,110,0.514,-3.3,-0.3,47,0.575,5.0,0.7,-8.5,8.5,0,0.49,-4.1,-1.0,0,0.55,-8.1,0.5,110,0.514,-3.0,-0.3,47,0.575,5.0,0.7,38.0,329.0,
292,262,-2.0,0.5238,2.0,0.5238,0,0.833,-4.0,3.1,0,1.0,-5.2,7.1,4,0.25,4.6,-1.3,1,0.0,29.0,-6.5,-2.0,2.0,0,0.51,-3.4,-0.4,0,0.519,-10.2,-0.7,252,0.474,0.1,0.0,84,0.519,8.9,0.4,-2.0,2.0,0,0.509,-3.4,-0.6,0,0.506,-10.1,-1.1,191,0.471,0.6,0.1,70,0.567,10.1,1.3,206.0,142.0,
323,239,6.5,0.5238,-6.5,0.5238,0,0.5,-12.4,-1.1,0,0.5,-24.5,-1.1,3,0.333,12.5,-5.8,2,0.5,23.3,-4.0,6.5,-6.5,0,0.449,-2.3,-0.8,0,0.507,-7.6,0.5,542,0.507,3.2,0.0,232,0.5,9.5,0.0,6.5,-6.5,0,0.461,-2.6,-0.6,0,0.52,-8.1,0.9,309,0.51,2.1,-0.2,133,0.489,7.6,-0.5,78.0,333.0,True
331,260,5.0,0.5122,-5.0,0.5349,0,0.6,-6.5,-3.1,0,0.333,-27.0,-6.2,4,0.5,4.0,2.1,0,0.0,49.0,--,5.0,-5.0,0,0.5,-4.6,0.2,0,0.521,-9.3,0.6,234,0.459,-2.3,-0.8,89,0.386,2.5,-2.3,5.0,-5.0,0,0.484,-4.5,-0.1,0,0.524,-10.0,0.7,216,0.467,-7.2,-0.8,86,0.4,-1.7,-2.2,24.0,43.0,True
4,12,-4.0,0.5192,4.0,0.5283,0,1.0,28.0,12.1,0,0.0,0.0,0.0,0,0.333,33.3,-2.3,0,0.333,33.3,-2.3,-4.0,4.0,0,0.515,3.4,0.3,0,0.493,-5.0,-0.7,0,0.529,4.2,0.6,0,0.555,11.1,1.2,-4.0,4.0,0,0.53,5.4,0.9,0,0.455,-2.5,-0.7,0,0.525,4.9,0.8,0,0.536,11.9,1.2,17.0,126.0,True
38,6,9.0,0.5283,-9.0,0.5192,0,1.0,10.5,7.4,0,1.0,6.0,7.5,0,0.75,37.8,1.0,0,0.75,37.8,+1.0,9.0,-9.0,0,0.53,7.8,0.7,0,0.536,1.5,0.8,0,0.522,8.8,0.5,0,0.521,14.8,0.3,9.0,-9.0,0,0.51,5.5,0.4,0,0.476,-1.0,-0.4,0,0.54,7.5,0.8,0,0.53,13.5,0.6,167.0,59.0,False
61,8,7.5,0.5283,-7.5,0.5192,0,0.75,17.0,1.4,0,0.0,0.0,0.0,0,0.75,20.3,5.1,0,0.5,33.0,+6.8,7.5,-7.5,0,0.509,5.4,0.5,0,0.502,-0.4,0.3,0,0.523,9.3,0.5,0,0.541,14.5,0.5,7.5,-7.5,0,0.5,7.2,0.8,0,0.5,2.8,0.7,0,0.527,8.8,0.7,0,0.53,13.7,0.3,67.0,190.0,False
43,56,-2.0,0.5349,2.0,0.5122,0,0.4,16.2,-2.2,0,0.0,-13.0,-9.5,0,0.6,18.0,5.1,0,0.75,23.5,+7.9,-2.0,2.0,0,0.502,4.1,0.2,0,0.48,-3.9,-0.5,0,0.493,1.8,0.2,0,0.449,6.8,-0.5,-2.0,2.0,0,0.521,4.6,0.7,0,0.431,-3.6,-1.0,0,0.476,4.7,0.4,0,0.431,9.0,-0.5,51.0,267.0,False
72,34,7.5,0.5283,-7.5,0.5192,0,0.75,18.5,3.6,0,0.0,0.0,0.0,0,0.4,14.8,-2.3,0,0.5,20.5,-2.4,7.5,-7.5,0,0.487,2.8,0.0,0,0.417,-6.0,-1.6,0,0.53,8.7,0.5,0,0.559,15.5,1.1,7.5,-7.5,0,0.477,4.6,0.3,0,0.357,-3.8,-1.9,0,0.533,8.0,0.4,0,0.604,15.2,1.3,56.0,173.0,True
47,71,-6.5,0.5192,6.5,0.5283,0,0.4,20.0,-3.4,0,0.0,0.0,0.0,0,0.4,8.2,-3.0,0,0.5,14.3,-1.8,-6.5,6.5,0,0.524,7.1,0.6,0,0.5,1.1,0.1,0,0.493,1.4,-0.4,0,0.459,6.6,-0.9,-6.5,6.5,0,0.503,5.4,0.3,0,0.477,-1.3,-0.3,0,0.521,1.8,0.0,0,0.51,6.8,-0.1,359.0,252.0,
44,133,-11.0,0.5238,11.0,0.5238,0,0.5,19.0,3.6,0,0.0,-11.0,-13.0,0,0.6,13.8,4.7,0,0.5,24.7,+5.0,-11.0,11.0,0,0.51,4.6,0.7,0,0.535,-1.4,1.2,0,0.552,3.8,1.3,0,0.598,12.3,3.0,-11.0,11.0,0,0.536,7.3,1.4,0,0.561,1.2,1.4,0,0.554,7.2,1.3,0,0.605,16.4,3.4,25.0,253.0,True
105,101,6.5,0.5283,-6.5,0.5192,0,1.0,20.6,11.5,0,0.0,0.0,0.0,0,0.667,12.4,1.7,0,1.0,22.0,+3.5,6.5,-6.5,0,0.491,-1.3,-0.3,0,0.477,-8.1,-0.4,0,0.516,0.4,0.1,0,0.485,7.3,-0.2,6.5,-6.5,0,0.511,-0.9,0.3,0,0.444,-8.9,-1.4,0,0.543,3.9,0.8,0,0.539,9.8,1.0,229.0,216.0,False
187,22,15.5,0.5349,-15.5,0.5122,0,0.4,3.3,-3.9,0,0.333,-11.0,-3.8,0,0.6,31.2,11.5,0,0.5,33.5,+10.8,15.5,-15.5,0,0.459,-5.1,-0.7,0,0.443,-11.3,-0.9,0,0.521,-0.2,0.4,0,0.521,5.3,0.5,15.5,-15.5,0,0.474,-2.1,-0.2,0,0.49,-8.3,0.3,0,0.549,2.3,1.1,0,0.53,7.8,1.0,93.0,231.0,
164,132,1.0,0.5349,-1.0,0.5122,0,0.8,10.8,4.1,0,1.0,9.0,12.5,0,0.333,11.2,0.1,0,0.25,17.5,+0.4,1.0,-1.0,0,0.47,1.2,-0.2,0,0.472,-4.9,-0.4,0,0.483,1.0,-0.2,0,0.513,6.4,0.3,1.0,-1.0,0,0.461,0.3,0.1,0,0.431,-5.1,-0.1,0,0.453,-0.7,-0.4,0,0.507,4.5,0.3,120.0,100.0,True
207,94,13.5,0.5283,-13.5,0.5192,0,0.75,6.0,9.3,0,1.0,-1.0,14.5,0,0.2,7.6,-3.7,0,0.2,7.6,-3.7,13.5,-13.5,0,0.478,-2.2,-0.6,0,0.478,-8.6,-0.4,0,0.482,2.0,-0.5,0,0.522,8.3,0.1,13.5,-13.5,0,0.509,0.5,0.1,0,0.511,-6.8,0.2,0,0.484,0.7,-0.3,0,0.533,6.8,0.4,44.0,175.0,False
231,155,8.0,0.5283,-8.0,0.5192,0,0.2,-3.5,-4.0,0,0.25,-12.0,-4.4,0,0.0,6.3,-9.2,0,0.0,28.5,-0.5,8.0,-8.0,0,0.474,-0.4,-0.3,0,0.511,-3.9,-0.2,0,0.521,1.9,0.1,0,0.549,7.3,0.6,8.0,-8.0,0,0.477,-0.6,-0.1,0,0.512,-4.0,0.0,0,0.498,0.5,-0.8,0,0.529,5.8,-0.2,242.0,262.0,True
256,141,7.5,0.5238,-7.5,0.5238,0,0.4,-13.6,-1.6,0,0.333,-23.7,-8.0,0,0.5,10.7,-5.9,0,0.5,32.0,+0.8,7.5,-7.5,0,0.525,0.3,0.1,0,0.547,-4.5,0.9,0,0.502,0.5,0.1,0,0.441,7.0,-0.6,7.5,-7.5,0,0.525,0.3,0.1,0,0.547,-4.5,0.9,0,0.505,1.2,0.2,0,0.441,7.8,-0.6,169.0,165.0,
179,295,-4.0,0.5192,4.0,0.5283,0,0.5,10.6,-0.8,0,1.0,10.0,16.0,0,0.5,-5.0,3.3,0,0.5,1.5,+4.3,-4.0,4.0,0,0.508,0.1,0.3,0,0.503,-5.2,-0.1,0,0.397,-1.6,-0.9,0,0.375,6.0,-1.4,-4.0,4.0,0,0.52,1.9,0.3,0,0.496,-3.4,-0.3,0,0.397,-1.6,-0.9,0,0.375,6.0,-1.4,123.0,256.0,True
215,268,-1.5,0.5349,1.5,0.5122,0,0.25,5.4,-7.4,0,0.0,-16.0,-14.0,0,0.4,-12.2,-6.8,0,0.5,-1.5,-2.8,-1.5,1.5,0,0.526,-0.8,0.4,0,0.55,-5.7,1.0,0,0.477,3.3,0.2,0,0.444,7.5,-0.5,-1.5,1.5,0,0.505,-0.4,0.3,0,0.472,-6.6,-0.3,0,0.479,3.9,0.0,0,0.422,8.2,-0.4,61.0,124.0,False
276,221,2.0,0.5238,-2.0,0.5238,0,0.25,-1.4,-8.3,0,0.5,-6.5,2.8,0,1.0,10.0,12.7,0,0.0,29.0,--,2.0,-2.0,0,0.47,1.0,-0.5,0,0.494,-4.4,0.1,0,0.51,0.7,-0.2,0,0.444,8.3,-1.1,2.0,-2.0,0,0.456,2.1,-0.2,0,0.485,-3.4,0.6,0,0.498,2.3,-0.3,0,0.466,10.8,-0.4,19.0,79.0,False
312,190,6.5,0.5192,-6.5,0.5283,0,0.8,-0.2,3.8,0,0.667,-14.0,2.3,0,0.75,15.2,5.3,0,0.0,48.0,--,6.5,-6.5,0,0.493,-1.5,-0.4,0,0.445,-8.5,-1.5,0,0.499,-0.9,-0.4,0,0.465,4.6,-1.6,6.5,-6.5,0,0.473,-2.7,-0.8,0,0.445,-9.2,-1.4,0,0.491,-4.1,-1.0,0,0.44,0.3,-2.4,70.0,38.0,
331,218,10.5,0.5238,-10.5,0.5238,0,0.0,-10.3,-7.3,0,0.0,-23.7,-8.8,0,0.25,2.2,-4.5,0,0.0,30.3,-0.5,10.5,-10.5,0,0.509,-3.4,-0.3,0,0.446,-11.3,-1.2,0,0.485,3.4,-0.1,0,0.5,10.1,0.1,10.5,-10.5,0,0.509,-3.0,-0.3,0,0.446,-10.8,-1.2,0,0.481,4.5,-0.1,0,0.504,12.3,0.5,329.0,182.0,False
311,344,-4.0,0.5283,4.0,0.5192,0,0.5,0.8,1.3,0,0.5,-5.3,1.3,0,1.0,-4.4,3.8,0,1.0,14.7,+8.5,-4.0,4.0,0,0.473,-2.0,-0.7,0,0.454,-9.1,-0.9,0,0.488,-6.4,-1.2,0,0.444,4.7,-1.2,-4.0,4.0,0,0.46,-0.4,-0.9,0,0.417,-8.6,-1.6,0,0.489,-4.7,-1.0,0,0.449,6.4,-1.1,80.0,115.0,True
11,3,3.5,0.5238,-3.5,0.5238,0,0.4,16.0,-2.7,0,0.0,0.0,0.0,5,0.8,27.2,8.0,3,1.0,42.3,+11.7,3.5,-3.5,0,0.515,11.8,0.7,0,0.513,4.3,-0.3,936,0.526,13.9,0.6,423,0.551,20.5,1.3,3.5,-3.5,0,0.511,9.2,-0.1,0,0.509,2.1,-0.7,356,0.523,12.1,0.3,166,0.531,18.7,0.4,133.0,75.0,
